PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Hreflang links,Hreflang links codes,Hreflang issues,Hreflang group ID,No. of hreflang inlinks,No. of all inlinks
30,https://www.kinexisdigital.com/en/services/ppc-management,Multi-Channel PPC Management | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/services/ppc-management
https://www.kinexisdigital.com/en/services/ppc-management
https://www.kinexisdigital.com/es/services/ppc-management
https://www.kinexisdigital.com/es/services/ppc-management
https://www.kinexisdigital.com/services/ppc-management","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",9236625179282013666,4,195
30,https://www.kinexisdigital.com/es/locations/toronto,Digital Marketing Agency Toronto | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/toronto
https://www.kinexisdigital.com/en/locations/toronto
https://www.kinexisdigital.com/es/locations/toronto
https://www.kinexisdigital.com/es/locations/toronto
https://www.kinexisdigital.com/locations/toronto","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",706072594687258345,3,192
30,https://www.kinexisdigital.com/en/industries/hospitality/event-venues,Event Venues Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/hospitality/event-venues
https://www.kinexisdigital.com/en/industries/hospitality/event-venues
https://www.kinexisdigital.com/es/industries/hospitality/event-venues
https://www.kinexisdigital.com/es/industries/hospitality/event-venues
https://www.kinexisdigital.com/industries/hospitality/event-venues","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",7285994119438397816,4,195
30,https://www.kinexisdigital.com/es/industries/manufacturing/industrial,Agencia de Marketing Industrial | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/manufacturing/industrial
https://www.kinexisdigital.com/en/industries/manufacturing/industrial
https://www.kinexisdigital.com/es/industries/manufacturing/industrial
https://www.kinexisdigital.com/es/industries/manufacturing/industrial
https://www.kinexisdigital.com/industries/manufacturing/industrial","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",4744776447257607053,3,192
30,https://www.kinexisdigital.com/en/industries/technology/saas,SaaS Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/technology/saas
https://www.kinexisdigital.com/en/industries/technology/saas
https://www.kinexisdigital.com/es/industries/technology/saas
https://www.kinexisdigital.com/es/industries/technology/saas
https://www.kinexisdigital.com/industries/technology/saas","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",6987721660753650452,4,195
30,https://www.kinexisdigital.com/es/industries/financial-services,Financial Services Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/financial-services
https://www.kinexisdigital.com/en/industries/financial-services
https://www.kinexisdigital.com/es/industries/financial-services
https://www.kinexisdigital.com/es/industries/financial-services
https://www.kinexisdigital.com/industries/financial-services","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",16146391388206718008,3,192
30,https://www.kinexisdigital.com/en/locations/cedar-rapids,Digital Marketing Agency Cedar Rapids | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/cedar-rapids
https://www.kinexisdigital.com/en/locations/cedar-rapids
https://www.kinexisdigital.com/es/locations/cedar-rapids
https://www.kinexisdigital.com/es/locations/cedar-rapids
https://www.kinexisdigital.com/locations/cedar-rapids","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",10067364075189767332,4,195
30,https://www.kinexisdigital.com/en/services/google-ads,Google Ads Management Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/services/google-ads
https://www.kinexisdigital.com/en/services/google-ads
https://www.kinexisdigital.com/es/services/google-ads
https://www.kinexisdigital.com/es/services/google-ads
https://www.kinexisdigital.com/services/google-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",8521089265225444774,4,195
30,https://www.kinexisdigital.com/es/industries/ecommerce,E-Commerce Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/ecommerce
https://www.kinexisdigital.com/en/industries/ecommerce
https://www.kinexisdigital.com/es/industries/ecommerce
https://www.kinexisdigital.com/es/industries/ecommerce
https://www.kinexisdigital.com/industries/ecommerce","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",12163343907721283232,3,192
30,https://www.kinexisdigital.com/en/industries/ecommerce/dtc-brands,DTC Brands Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/ecommerce/dtc-brands
https://www.kinexisdigital.com/en/industries/ecommerce/dtc-brands
https://www.kinexisdigital.com/es/industries/ecommerce/dtc-brands
https://www.kinexisdigital.com/es/industries/ecommerce/dtc-brands
https://www.kinexisdigital.com/industries/ecommerce/dtc-brands","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",2997384856668455165,4,195
30,https://www.kinexisdigital.com/es/industries/ecommerce/shopify-brands,Agencia de Marketing Shopify Brands | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/ecommerce/shopify-brands
https://www.kinexisdigital.com/en/industries/ecommerce/shopify-brands
https://www.kinexisdigital.com/es/industries/ecommerce/shopify-brands
https://www.kinexisdigital.com/es/industries/ecommerce/shopify-brands
https://www.kinexisdigital.com/industries/ecommerce/shopify-brands","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",16113261680499016530,3,192
30,https://www.kinexisdigital.com/es/digital-marketing-agency,Agencia de Marketing Digital | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/digital-marketing-agency
https://www.kinexisdigital.com/en/digital-marketing-agency
https://www.kinexisdigital.com/en/digital-marketing-agency
https://www.kinexisdigital.com/es/digital-marketing-agency
https://www.kinexisdigital.com/es/digital-marketing-agency","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",495692411868574751,3,192
30,https://www.kinexisdigital.com/es/industries,Industrias que Servimos | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries
https://www.kinexisdigital.com/en/industries
https://www.kinexisdigital.com/es/industries
https://www.kinexisdigital.com/es/industries
https://www.kinexisdigital.com/industries","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",4278420022406751629,3,192
30,https://www.kinexisdigital.com/en/digital-marketing-agency,Digital Marketing Agency | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/digital-marketing-agency
https://www.kinexisdigital.com/en/digital-marketing-agency
https://www.kinexisdigital.com/en/digital-marketing-agency
https://www.kinexisdigital.com/es/digital-marketing-agency
https://www.kinexisdigital.com/es/digital-marketing-agency","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",495692411868574751,4,195
30,https://www.kinexisdigital.com/en/services/email-marketing,Email Marketing & Automation for B2B | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/services/email-marketing
https://www.kinexisdigital.com/en/services/email-marketing
https://www.kinexisdigital.com/es/services/email-marketing
https://www.kinexisdigital.com/es/services/email-marketing
https://www.kinexisdigital.com/services/email-marketing","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",6077161947353731443,4,195
30,https://www.kinexisdigital.com/es/industries/manufacturing/aerospace,Agencia de Marketing Aerospace | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/manufacturing/aerospace
https://www.kinexisdigital.com/en/industries/manufacturing/aerospace
https://www.kinexisdigital.com/es/industries/manufacturing/aerospace
https://www.kinexisdigital.com/es/industries/manufacturing/aerospace
https://www.kinexisdigital.com/industries/manufacturing/aerospace","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",9915609864362922182,3,192
